geo,indicator,forecast_2023,model_used
NO06,gva_sector_bde,3419.983821009186,Single
NO07,gva_sector_bde,14.105904688578448,Single
NO08,gva_sector_bde,14.105904688578448,Single
NO09,gva_sector_bde,14.105904688578448,Single
NO0A,gva_sector_bde,20684.926563602356,Single
NO0B,gva_sector_bde,14.105904688578448,Single
NOZZ,gva_sector_bde,59912.80748238016,Single
PL21,gva_sector_bde,11411.633348673415,Single
PL22,gva_sector_bde,25255.141479444952,Single
PL41,gva_sector_bde,17846.679661456445,Single
PL42,gva_sector_bde,5650.914190184998,Single
PL43,gva_sector_bde,5134.615894321232,Single
PL51,gva_sector_bde,17484.03715024388,Single
PL52,gva_sector_bde,4419.23427665131,Single
PL61,gva_sector_bde,8382.333794145174,Single
PL62,gva_sector_bde,4389.330162063666,Single
PL63,gva_sector_bde,10707.38415630045,Single
PL71,gva_sector_bde,11785.585768502671,Single
PL72,gva_sector_bde,4061.688425474821,Single
PL81,gva_sector_bde,5334.2181599510595,Single
PL82,gva_sector_bde,8004.071097661119,Single
PL84,gva_sector_bde,3488.007769063117,Single
PL91,gva_sector_bde,15042.697122465706,Single
PL92,gva_sector_bde,13210.230633401265,Single
PLZZ,gva_sector_bde,14.105904688578448,Single
PTZZ,gva_sector_bde,14.105904688578448,Single
RS11,gva_sector_bde,2338.927349102771,Single
RS12,gva_sector_bde,4044.432548071302,Single
RS21,gva_sector_bde,2836.1771697578615,Single
RS22,gva_sector_bde,3501.0449252851167,Single
RSZZ,gva_sector_bde,14.105904688578448,Single
SEZZ,gva_sector_bde,14.105904688578448,Single
AL01,gva_sector_c,159.44946319401376,Single
AL02,gva_sector_c,271.6653559550527,Single
AL03,gva_sector_c,116.95372601861257,Single
BEZZ,gva_sector_c,0.00012395289377309382,Single
CH01,gva_sector_c,0.00012395289377309382,Single
CH02,gva_sector_c,0.00012395289377309382,Single
CH03,gva_sector_c,0.00012395289377309382,Single
CH04,gva_sector_c,0.00012395289377309382,Single
CH05,gva_sector_c,0.00012395289377309382,Single
CH06,gva_sector_c,0.00012395289377309382,Single
CH07,gva_sector_c,0.00012395289377309382,Single
DE11,gva_sector_c,66493.99356282731,Single
DE12,gva_sector_c,29819.07102076515,Single
DE13,gva_sector_c,26116.755412956907,Single
DE14,gva_sector_c,28585.386721957297,Single
DE21,gva_sector_c,59203.2597180413,Single
DE22,gva_sector_c,15537.566330097345,Single
DE23,gva_sector_c,15587.940509708023,Single
DE24,gva_sector_c,10768.216225018947,Single
DE25,gva_sector_c,20680.825002599522,Single
DE26,gva_sector_c,13905.675110360458,Single
DE27,gva_sector_c,21717.962086948515,Single
DE30,gva_sector_c,11750.702560639802,Single
DE40,gva_sector_c,12156.754916378315,Single
DE50,gva_sector_c,7129.671398943649,Single
