geo,year,geo_label,nuts_level,country_code,country_name,is_el_regional_unit,gdp_mio_eur,gdp_eur_hab,gfcf,gva,gva_sector_a,gva_sector_bde,gva_sector_c,gva_sector_f,gva_sector_ghij,gva_sector_ghi,gva_sector_j,gva_sector_klmn,gva_sector_k,gva_sector_l,gva_sector_mn,gva_sector_opqrstu,gva_sector_opq,gva_sector_rstu
AT31,2016,Oberösterreich,2,AT,Austria,0,61092.0,41800.0,13980.0,54266.0,803.0,18147.0,16734.0,3560.0,10703.0,9397.0,1307.0,11738.0,1885.0,4875.0,4978.0,9313.0,8274.0,1039.0
AT31,2017,Oberösterreich,2,AT,Austria,0,63441.0,43200.0,14832.0,56373.0,960.0,18492.0,17100.0,3874.0,11092.0,9782.0,1311.0,12342.0,1951.0,5144.0,5246.0,9613.0,8517.0,1096.0
AT31,2018,Oberösterreich,2,AT,Austria,0,66564.0,45000.0,15796.0,59290.0,884.0,19657.0,18234.0,4002.0,11660.0,10245.0,1415.0,13190.0,2102.0,5423.0,5665.0,9898.0,8755.0,1143.0
AT31,2019,Oberösterreich,2,AT,Austria,0,68767.0,46300.0,17056.0,61301.0,934.0,19910.0,18407.0,4141.0,12365.0,10766.0,1600.0,13644.0,2119.0,5614.0,5911.0,10307.0,9154.0,1153.0
AT31,2020,Oberösterreich,2,AT,Austria,0,66531.0,44500.0,16701.0,59571.0,900.0,18235.0,16873.0,4319.0,12051.0,10440.0,1611.0,13615.0,2131.0,5825.0,5659.0,10452.0,9433.0,1019.0
AT31,2021,Oberösterreich,2,AT,Austria,0,71148.0,47400.0,18489.0,63496.0,999.0,19465.0,18096.0,4519.0,13258.0,11410.0,1848.0,14124.0,2409.0,5535.0,6180.0,11131.0,10008.0,1122.0
AT31,2022,Oberösterreich,2,AT,Austria,0,77403.0,51100.0,19450.0,69346.0,1308.0,21106.0,19510.0,5077.0,14426.0,12527.0,1899.0,15655.0,2908.0,6014.0,6733.0,11774.0,10414.0,1360.0
AT31,2023,Oberösterreich,2,AT,Austria,0,81776.0,53600.0,,73439.0,1289.0,22321.0,20461.0,5204.0,14586.0,12625.0,1961.0,17135.0,3472.0,6676.0,6987.0,12903.0,11383.0,1520.0
AT32,2008,Salzburg,2,AT,Austria,0,20927.0,39800.0,4957.0,18674.0,204.0,3806.0,3095.0,1265.0,6046.0,5750.0,296.0,4020.0,977.0,1519.0,1524.0,3333.0,2824.0,509.0
AT32,2009,Salzburg,2,AT,Austria,0,20458.0,38900.0,4631.0,18210.0,169.0,3439.0,2745.0,1252.0,5940.0,5668.0,272.0,3988.0,862.0,1545.0,1580.0,3423.0,2946.0,476.0
AT32,2010,Salzburg,2,AT,Austria,0,21555.0,40900.0,4588.0,19178.0,173.0,3828.0,3094.0,1238.0,6338.0,6043.0,295.0,4104.0,801.0,1671.0,1632.0,3498.0,3012.0,487.0
AT32,2011,Salzburg,2,AT,Austria,0,22543.0,42600.0,4920.0,20059.0,217.0,3983.0,3296.0,1215.0,6723.0,6382.0,341.0,4345.0,868.0,1757.0,1719.0,3575.0,3086.0,490.0
AT32,2012,Salzburg,2,AT,Austria,0,23424.0,44200.0,5178.0,20797.0,237.0,4234.0,3477.0,1278.0,6882.0,6417.0,465.0,4485.0,891.0,1858.0,1737.0,3681.0,3173.0,507.0
AT32,2013,Salzburg,2,AT,Austria,0,23326.0,43800.0,5224.0,20722.0,209.0,4045.0,3341.0,1288.0,6772.0,6278.0,494.0,4665.0,903.0,1947.0,1815.0,3743.0,3235.0,508.0
AT32,2014,Salzburg,2,AT,Austria,0,23829.0,44400.0,5498.0,21185.0,229.0,4013.0,3364.0,1321.0,6994.0,6481.0,513.0,4812.0,1009.0,1995.0,1808.0,3817.0,3286.0,531.0
AT32,2015,Salzburg,2,AT,Austria,0,24928.0,46000.0,5796.0,22142.0,210.0,4199.0,3604.0,1340.0,7298.0,6764.0,535.0,5118.0,1043.0,2130.0,1945.0,3976.0,3430.0,546.0
AT32,2016,Salzburg,2,AT,Austria,0,26099.0,47700.0,6424.0,23183.0,221.0,4620.0,3995.0,1380.0,7479.0,6935.0,544.0,5300.0,992.0,2261.0,2047.0,4183.0,3618.0,565.0
AT32,2017,Salzburg,2,AT,Austria,0,26911.0,48800.0,6475.0,23913.0,247.0,4659.0,4052.0,1468.0,7627.0,7037.0,590.0,5607.0,1023.0,2323.0,2261.0,4306.0,3695.0,611.0
AT32,2018,Salzburg,2,AT,Austria,0,27984.0,50500.0,7126.0,24926.0,203.0,4841.0,4177.0,1527.0,7941.0,7358.0,583.0,5905.0,1062.0,2469.0,2375.0,4508.0,3890.0,618.0
AT32,2019,Salzburg,2,AT,Austria,0,29028.0,52200.0,7493.0,25877.0,204.0,5165.0,4434.0,1584.0,8076.0,7456.0,620.0,6199.0,1191.0,2491.0,2517.0,4649.0,3989.0,661.0
AT32,2020,Salzburg,2,AT,Austria,0,28079.0,50200.0,6884.0,25142.0,185.0,5232.0,4485.0,1657.0,7319.0,6682.0,637.0,6196.0,1178.0,2550.0,2468.0,4554.0,4034.0,520.0
AT32,2021,Salzburg,2,AT,Austria,0,29478.0,52500.0,7325.0,26308.0,239.0,6002.0,5241.0,1724.0,6769.0,6102.0,667.0,6530.0,1379.0,2578.0,2573.0,5044.0,4368.0,676.0
AT32,2022,Salzburg,2,AT,Austria,0,33801.0,59700.0,7997.0,30283.0,293.0,6566.0,5627.0,1905.0,8963.0,8263.0,700.0,7254.0,1541.0,2758.0,2956.0,5301.0,4478.0,824.0
AT32,2023,Salzburg,2,AT,Austria,0,36289.0,63700.0,,32590.0,308.0,7067.0,5888.0,2016.0,9652.0,8895.0,757.0,7948.0,1838.0,2979.0,3130.0,5599.0,4695.0,904.0
AT33,2008,Tirol,2,AT,Austria,0,24618.0,35100.0,6689.0,21967.0,223.0,5042.0,4171.0,1673.0,6763.0,6430.0,333.0,4200.0,1110.0,1797.0,1292.0,4066.0,3578.0,488.0
AT33,2009,Tirol,2,AT,Austria,0,24598.0,35000.0,6216.0,21895.0,186.0,4867.0,3956.0,1546.0,6881.0,6533.0,348.0,4110.0,1002.0,1824.0,1284.0,4306.0,3797.0,509.0
AT33,2010,Tirol,2,AT,Austria,0,25182.0,35700.0,6212.0,22405.0,204.0,4955.0,4161.0,1621.0,7061.0,6724.0,337.0,4113.0,910.0,1858.0,1344.0,4452.0,3920.0,532.0
AT33,2011,Tirol,2,AT,Austria,0,26329.0,37200.0,6785.0,23428.0,239.0,5187.0,4315.0,1591.0,7415.0,7048.0,367.0,4389.0,954.0,1987.0,1447.0,4606.0,4037.0,570.0
AT33,2012,Tirol,2,AT,Austria,0,27460.0,38500.0,7071.0,24380.0,261.0,5581.0,4633.0,1670.0,7585.0,7202.0,383.0,4517.0,945.0,2115.0,1457.0,4766.0,4202.0,564.0
AT33,2013,Tirol,2,AT,Austria,0,28235.0,39300.0,7227.0,25083.0,246.0,5550.0,4618.0,1747.0,7793.0,7385.0,407.0,4761.0,995.0,2219.0,1548.0,4987.0,4397.0,590.0
AT33,2014,Tirol,2,AT,Austria,0,28847.0,39800.0,7417.0,25646.0,251.0,5759.0,4866.0,1754.0,7909.0,7473.0,435.0,4895.0,982.0,2325.0,1588.0,5078.0,4463.0,615.0
AT33,2015,Tirol,2,AT,Austria,0,30368.0,41400.0,7687.0,26974.0,219.0,6060.0,5089.0,1884.0,8412.0,7943.0,469.0,5056.0,978.0,2435.0,1642.0,5343.0,4691.0,652.0
AT33,2016,Tirol,2,AT,Austria,0,31517.0,42400.0,8174.0,27996.0,228.0,6125.0,5237.0,2073.0,8690.0,8228.0,462.0,5346.0,997.0,2541.0,1807.0,5534.0,4915.0,619.0
AT33,2017,Tirol,2,AT,Austria,0,32602.0,43600.0,8841.0,28970.0,247.0,6312.0,5470.0,2197.0,8912.0,8443.0,468.0,5586.0,1030.0,2670.0,1887.0,5716.0,5066.0,650.0
AT33,2018,Tirol,2,AT,Austria,0,34043.0,45300.0,8919.0,30323.0,221.0,6556.0,5548.0,2287.0,9430.0,8952.0,478.0,5887.0,1056.0,2797.0,2035.0,5941.0,5267.0,674.0
AT33,2019,Tirol,2,AT,Austria,0,35333.0,46800.0,9150.0,31497.0,212.0,6706.0,5690.0,2375.0,9785.0,9259.0,527.0,6201.0,1097.0,2904.0,2199.0,6218.0,5505.0,713.0
AT33,2020,Tirol,2,AT,Austria,0,33361.0,44000.0,8768.0,29871.0,208.0,6476.0,5415.0,2441.0,8335.0,7802.0,533.0,6144.0,1036.0,3060.0,2047.0,6267.0,5662.0,605.0
AT33,2021,Tirol,2,AT,Austria,0,33858.0,44500.0,9236.0,30217.0,261.0,6864.0,5869.0,2502.0,7598.0,7004.0,594.0,6377.0,1129.0,3061.0,2187.0,6614.0,5965.0,649.0
AT33,2022,Tirol,2,AT,Austria,0,39345.0,51200.0,10526.0,35250.0,340.0,7146.0,5919.0,2639.0,10826.0,10251.0,575.0,7262.0,1406.0,3261.0,2595.0,7038.0,6259.0,779.0
AT33,2023,Tirol,2,AT,Austria,0,41953.0,54200.0,,37676.0,396.0,7435.0,5937.0,2785.0,11600.0,11017.0,583.0,7968.0,1670.0,3557.0,2741.0,7491.0,6625.0,866.0
AT34,2008,Vorarlberg,2,AT,Austria,0,13201.0,36000.0,2863.0,11780.0,74.0,3906.0,3416.0,825.0,2633.0,2459.0,174.0,2384.0,602.0,1024.0,758.0,1957.0,1694.0,263.0
AT34,2009,Vorarlberg,2,AT,Austria,0,13056.0,35500.0,2859.0,11622.0,72.0,3801.0,3284.0,832.0,2555.0,2385.0,170.0,2288.0,538.0,1044.0,705.0,2075.0,1801.0,274.0
AT34,2010,Vorarlberg,2,AT,Austria,0,13347.0,36200.0,2733.0,11875.0,72.0,3957.0,3462.0,813.0,2634.0,2470.0,163.0,2293.0,521.0,1069.0,703.0,2106.0,1829.0,277.0
AT34,2011,Vorarlberg,2,AT,Austria,0,14123.0,38200.0,2777.0,12567.0,84.0,4308.0,3848.0,782.0,2789.0,2609.0,179.0,2460.0,557.0,1189.0,714.0,2143.0,1862.0,281.0
AT34,2012,Vorarlberg,2,AT,Austria,0,14396.0,38700.0,3136.0,12781.0,88.0,4340.0,3820.0,789.0,2877.0,2706.0,171.0,2471.0,540.0,1197.0,734.0,2216.0,1921.0,295.0
AT34,2013,Vorarlberg,2,AT,Austria,0,15023.0,40200.0,3439.0,13346.0,86.0,4506.0,3979.0,846.0,2871.0,2682.0,189.0,2672.0,561.0,1252.0,859.0,2366.0,2055.0,311.0
AT34,2014,Vorarlberg,2,AT,Austria,0,15657.0,41500.0,3631.0,13920.0,104.0,4743.0,4236.0,880.0,3070.0,2880.0,190.0,2673.0,541.0,1301.0,831.0,2451.0,2135.0,316.0
AT34,2015,Vorarlberg,2,AT,Austria,0,16860.0,44300.0,3587.0,14976.0,97.0,4934.0,4433.0,952.0,3641.0,3437.0,204.0,2844.0,565.0,1385.0,894.0,2507.0,2188.0,320.0
AT34,2016,Vorarlberg,2,AT,Austria,0,16973.0,43900.0,3948.0,15077.0,98.0,5010.0,4563.0,1014.0,3469.0,3266.0,203.0,2881.0,535.0,1421.0,925.0,2605.0,2280.0,326.0
AT34,2017,Vorarlberg,2,AT,Austria,0,17769.0,45500.0,4225.0,15790.0,84.0,5051.0,4617.0,1112.0,3696.0,3490.0,206.0,3142.0,576.0,1565.0,1001.0,2705.0,2365.0,340.0
AT34,2018,Vorarlberg,2,AT,Austria,0,19134.0,48700.0,4258.0,17043.0,95.0,5159.0,4718.0,1178.0,4567.0,4351.0,215.0,3242.0,582.0,1645.0,1014.0,2803.0,2451.0,352.0
AT34,2019,Vorarlberg,2,AT,Austria,0,18732.0,47300.0,4510.0,16699.0,81.0,5350.0,4855.0,1161.0,3762.0,3526.0,236.0,3425.0,616.0,1707.0,1102.0,2919.0,2537.0,382.0
AT34,2020,Vorarlberg,2,AT,Austria,0,18188.0,45700.0,4316.0,16286.0,73.0,5156.0,4630.0,1231.0,3513.0,3300.0,213.0,3431.0,627.0,1750.0,1055.0,2880.0,2587.0,293.0
AT34,2021,Vorarlberg,2,AT,Austria,0,20580.0,51400.0,4663.0,18367.0,83.0,5801.0,5153.0,1264.0,4665.0,4432.0,233.0,3536.0,657.0,1777.0,1103.0,3020.0,2702.0,317.0
AT34,2022,Vorarlberg,2,AT,Austria,0,23828.0,58900.0,5747.0,21348.0,110.0,5921.0,5099.0,1405.0,6650.0,6401.0,249.0,3981.0,820.0,1915.0,1246.0,3281.0,2905.0,376.0
AT34,2023,Vorarlberg,2,AT,Austria,0,22305.0,54600.0,,20031.0,120.0,6199.0,5297.0,1441.0,4284.0,4034.0,251.0,4391.0,1001.0,2074.0,1316.0,3595.0,3164.0,431.0
ATZZ,2008,Extra-Regio NUTS 2,2,AT,Austria,0,126.0,,4.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,0.0
ATZZ,2009,Extra-Regio NUTS 2,2,AT,Austria,0,132.0,,4.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0
ATZZ,2010,Extra-Regio NUTS 2,2,AT,Austria,0,136.0,,5.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.0
ATZZ,2011,Extra-Regio NUTS 2,2,AT,Austria,0,133.0,,5.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.0
ATZZ,2012,Extra-Regio NUTS 2,2,AT,Austria,0,136.0,,16.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.0
ATZZ,2013,Extra-Regio NUTS 2,2,AT,Austria,0,130.0,,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0
ATZZ,2014,Extra-Regio NUTS 2,2,AT,Austria,0,130.0,,3.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0
ATZZ,2015,Extra-Regio NUTS 2,2,AT,Austria,0,136.0,,4.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.0
ATZZ,2016,Extra-Regio NUTS 2,2,AT,Austria,0,138.0,,4.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,0.0
ATZZ,2017,Extra-Regio NUTS 2,2,AT,Austria,0,138.0,,3.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,0.0
ATZZ,2018,Extra-Regio NUTS 2,2,AT,Austria,0,142.0,,4.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0
ATZZ,2019,Extra-Regio NUTS 2,2,AT,Austria,0,143.0,,3.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0
ATZZ,2020,Extra-Regio NUTS 2,2,AT,Austria,0,141.0,,10.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0
ATZZ,2021,Extra-Regio NUTS 2,2,AT,Austria,0,145.0,,4.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,0.0
ATZZ,2022,Extra-Regio NUTS 2,2,AT,Austria,0,152.0,,6.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,0.0
ATZZ,2023,Extra-Regio NUTS 2,2,AT,Austria,0,161.0,,,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0
BE10,2008,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,65375.0,61800.0,12883.1,58357.0,2.5,5259.2,2874.1,1707.1,16262.3,11050.8,5211.5,20396.9,8049.7,3954.1,8393.1,14729.9,12753.3,1976.6
BE10,2009,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,65745.0,60900.0,12119.0,58732.0,10.9,4023.8,1794.5,1648.4,15636.1,10451.5,5184.6,22530.1,10377.8,3840.4,8311.9,14883.0,13141.6,1741.4
BE10,2010,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,69023.0,62500.0,12094.2,61649.0,10.3,4609.7,2405.6,1639.9,16171.9,11155.5,5016.4,23616.1,11511.9,3830.2,8274.0,15602.0,13802.9,1799.1
BE10,2011,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,71102.0,62200.0,12448.6,63564.0,9.8,4520.1,2040.0,1509.1,16820.0,11647.0,5173.0,24161.9,11491.4,4182.9,8487.6,16543.7,14652.8,1890.9
BE10,2012,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,73300.0,63300.0,12503.0,65497.0,11.5,4088.2,2190.0,1609.5,16743.8,11476.3,5267.5,25693.5,12553.7,4493.3,8646.5,17351.2,15394.1,1957.1
BE10,2013,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,74151.0,63400.0,12698.4,66241.0,8.1,4063.2,2199.0,1575.7,16519.6,11430.0,5089.6,26015.3,12241.3,4714.8,9059.2,18059.3,16032.6,2026.7
BE10,2014,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,76049.0,64500.0,13665.1,68044.0,15.2,3776.6,2149.3,1607.9,16676.0,11700.6,4975.4,27476.9,13212.3,4803.7,9460.9,18491.5,16418.6,2072.9
BE10,2015,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,78882.0,66100.0,13983.3,70666.0,16.5,4504.3,2788.3,1663.4,16801.2,11446.4,5354.8,29027.3,13870.0,5046.2,10111.1,18654.1,16468.4,2185.7
BE10,2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,80091.0,66700.0,14138.5,71515.0,14.9,4199.2,2348.3,1787.7,16745.4,11490.6,5254.8,29633.2,13927.2,5132.4,10573.6,19135.3,16840.9,2294.4
BE10,2017,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,82258.0,68400.0,14928.8,73383.0,13.7,4064.6,2283.7,1725.7,16960.0,11417.6,5542.4,30992.4,14589.0,5357.9,11045.5,19626.9,17255.0,2371.9
BE10,2018,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,84237.0,69600.0,15603.9,75110.0,12.2,3331.1,2025.5,1886.5,17781.7,11997.5,5784.2,31820.8,15016.7,5422.5,11381.6,20277.8,17743.7,2534.1
BE10,2019,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,87454.0,71700.0,16451.7,78076.0,12.2,4065.7,2449.9,1914.2,18217.5,12414.4,5803.1,32882.4,15230.5,5506.7,12145.2,20984.9,18391.2,2593.7
BE10,2020,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,84274.0,68800.0,16686.7,75959.0,11.4,3360.9,1532.9,1589.5,16515.2,10878.3,5636.9,33404.3,15142.1,6110.0,12152.2,21078.4,18801.0,2277.4
BE10,2021,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,90626.0,73800.0,17597.4,81019.0,8.7,3382.8,1318.6,1914.5,17709.4,11614.5,6094.9,35368.1,15920.6,6320.0,13127.5,22636.3,20020.3,2616.0
BE10,2022,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,97609.0,78700.0,19677.4,88023.0,1.6,5158.6,2421.3,1994.1,20149.9,13341.1,6808.8,36353.1,16139.7,6761.4,13452.0,24366.1,21582.4,2783.7
BE10,2023,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,Belgium,0,103285.0,82100.0,,93369.0,1.1,4695.2,1984.3,2066.2,21484.9,14184.1,7300.8,38645.4,17442.7,7405.8,13796.9,26476.5,23543.1,2933.4
BE21,2008,Prov. Antwerpen,2,BE,Belgium,0,67004.0,38900.0,17403.9,59812.0,412.2,13971.4,12746.3,3384.9,16889.2,14749.5,2139.7,14795.3,1894.6,4415.9,8484.8,10359.1,9263.7,1095.4
BE21,2009,Prov. Antwerpen,2,BE,Belgium,0,65018.0,37400.0,16067.8,58082.0,396.7,13636.3,12386.6,3177.7,15956.6,13476.0,2480.6,14493.7,2270.5,4319.4,7903.8,10421.4,9434.9,986.5
BE21,2010,Prov. Antwerpen,2,BE,Belgium,0,68049.0,38800.0,15563.7,60780.0,507.5,14352.1,12910.6,3283.4,16738.6,14257.8,2480.8,15229.1,2487.9,4535.7,8205.5,10669.5,9668.7,1000.8
BE21,2011,Prov. Antwerpen,2,BE,Belgium,0,71013.0,39900.0,17382.0,63484.0,383.0,15532.9,13997.7,3490.0,16849.5,14229.6,2619.9,16014.1,2402.2,4822.7,8789.2,11215.4,10167.7,1047.7
BE21,2012,Prov. Antwerpen,2,BE,Belgium,0,72869.0,40600.0,17406.8,65112.0,495.4,15750.1,14259.5,3524.5,16855.3,14035.6,2819.7,16684.2,2467.1,4980.8,9236.3,11803.4,10677.5,1125.9
BE21,2013,Prov. Antwerpen,2,BE,Belgium,0,74055.0,41100.0,16668.1,66155.0,448.0,15868.0,14281.3,3456.7,16836.5,13929.1,2907.4,17409.4,2427.1,5147.4,9834.9,12137.1,10993.0,1144.1
BE21,2014,Prov. Antwerpen,2,BE,Belgium,0,76055.0,42000.0,18554.9,68049.0,466.8,16084.2,14498.1,3600.1,17376.0,14352.3,3023.7,18069.5,2540.2,5260.7,10268.6,12452.8,11289.2,1163.6
BE21,2015,Prov. Antwerpen,2,BE,Belgium,0,79430.0,43600.0,18676.9,71157.0,528.9,17180.1,15570.6,3583.9,17935.3,14911.9,3023.4,19296.6,3003.3,5528.4,10764.9,12633.1,11469.2,1163.9
BE21,2016,Prov. Antwerpen,2,BE,Belgium,0,82295.0,44900.0,22079.1,73483.0,507.8,17456.4,15871.9,3651.1,18672.3,15460.1,3212.2,20239.4,3088.6,5760.7,11390.1,12956.3,11814.5,1141.8
BE21,2017,Prov. Antwerpen,2,BE,Belgium,0,85077.0,46100.0,21334.0,75898.0,573.3,17969.4,16388.2,3752.4,19098.6,15468.7,3629.9,21168.9,3300.8,6037.5,11830.6,13336.2,12156.4,1179.8
BE21,2018,Prov. Antwerpen,2,BE,Belgium,0,87852.0,47400.0,22028.8,78332.0,570.8,18149.3,16543.0,4199.3,19487.5,15856.0,3631.5,22106.4,3440.4,6293.9,12372.1,13819.5,12613.0,1206.5
BE21,2019,Prov. Antwerpen,2,BE,Belgium,0,91705.0,49100.0,22665.2,81871.0,659.3,18947.0,17240.7,4285.0,20528.7,16400.9,4127.8,23117.4,3525.2,6579.8,13012.4,14333.8,13084.9,1248.9
BE21,2020,Prov. Antwerpen,2,BE,Belgium,0,89369.0,47600.0,21472.1,80551.0,689.5,18837.7,17205.9,4129.8,19832.2,15423.1,4409.1,23068.4,3452.7,6858.2,12757.5,13994.2,13078.3,915.9
BE21,2021,Prov. Antwerpen,2,BE,Belgium,0,96869.0,51400.0,24080.8,86601.0,691.5,17883.2,16295.5,4601.3,22963.5,18193.2,4770.3,25339.9,3987.1,7417.2,13935.6,15121.9,14059.8,1062.1
BE21,2022,Prov. Antwerpen,2,BE,Belgium,0,109396.0,57500.0,27036.4,98653.0,820.9,23426.7,21626.0,4948.4,25231.0,20117.2,5113.8,27472.4,3982.3,8176.4,15313.7,16753.9,15449.2,1304.7
BE21,2023,Prov. Antwerpen,2,BE,Belgium,0,114382.0,59400.0,,103401.0,965.9,22920.7,21039.3,5256.3,26187.5,20986.2,5201.3,30014.5,4151.2,9017.4,16845.9,18056.4,16651.8,1404.6
BE22,2008,Prov. Limburg (BE),2,BE,Belgium,0,22647.0,27300.0,5650.2,20216.0,232.3,5084.3,4598.9,1567.2,4150.3,3847.4,302.9,4534.1,456.1,1739.9,2338.1,4648.2,4302.1,346.1
BE22,2009,Prov. Limburg (BE),2,BE,Belgium,0,21328.0,25500.0,5329.0,19053.0,211.8,4111.1,3639.6,1560.7,3992.1,3687.5,304.6,4393.2,436.0,1727.0,2230.2,4784.4,4439.4,345.0
BE22,2010,Prov. Limburg (BE),2,BE,Belgium,0,22467.0,26700.0,5348.4,20067.0,254.9,4440.9,3861.3,1564.2,4145.3,3774.2,371.1,4698.5,470.9,1808.1,2419.5,4963.2,4601.5,361.7
BE22,2011,Prov. Limburg (BE),2,BE,Belgium,0,23635.0,27800.0,5758.8,21129.0,249.8,4578.8,3989.2,1755.2,4341.8,3942.9,398.9,4979.7,437.3,1946.1,2596.3,5224.6,4835.4,389.2
BE22,2012,Prov. Limburg (BE),2,BE,Belgium,0,24220.0,28400.0,5905.0,21642.0,299.6,4558.1,3974.8,1654.7,4411.1,3987.4,423.7,5163.1,460.0,2038.0,2665.1,5556.0,5142.9,413.1
BE22,2013,Prov. Limburg (BE),2,BE,Belgium,0,24594.0,28700.0,5661.1,21970.0,279.2,4589.3,4065.2,1605.4,4490.9,4069.8,421.1,5357.7,480.0,2121.6,2756.1,5647.9,5241.2,406.7
BE22,2014,Prov. Limburg (BE),2,BE,Belgium,0,25494.0,29700.0,5334.1,22810.0,260.0,4919.6,4346.3,1647.2,4649.8,4206.3,443.5,5582.3,497.3,2162.4,2922.6,5752.0,5338.0,414.0
BE22,2015,Prov. Limburg (BE),2,BE,Belgium,0,25873.0,29900.0,5456.6,23178.0,293.3,4508.5,3920.0,1659.2,4930.5,4450.5,480.0,5982.7,577.7,2246.2,3158.8,5804.4,5368.2,436.2
BE22,2016,Prov. Limburg (BE),2,BE,Belgium,0,26781.0,30800.0,5706.9,23913.0,271.9,4616.9,4043.1,1690.0,5137.5,4620.4,517.1,6243.3,591.0,2281.3,3371.0,5954.2,5482.1,472.1
BE22,2017,Prov. Limburg (BE),2,BE,Belgium,0,27865.0,32000.0,6568.8,24859.0,293.1,4822.4,4240.9,1749.3,5286.0,4793.5,492.5,6577.1,632.0,2371.0,3574.1,6131.2,5645.9,485.3
BE22,2018,Prov. Limburg (BE),2,BE,Belgium,0,28728.0,32900.0,7119.6,25615.0,281.1,4771.7,4170.2,1884.7,5553.2,4989.9,563.3,6837.1,630.8,2505.1,3701.2,6287.8,5801.8,486.0
BE22,2019,Prov. Limburg (BE),2,BE,Belgium,0,29540.0,33600.0,8201.5,26372.0,325.2,4822.7,4137.3,1980.6,5513.5,4838.6,674.9,7208.1,664.2,2597.2,3946.7,6522.8,5965.2,557.6
BE22,2020,Prov. Limburg (BE),2,BE,Belgium,0,28420.0,32200.0,7256.4,25616.0,333.5,4518.0,3845.0,1895.4,5518.9,4857.4,661.5,7156.2,625.7,2723.1,3807.4,6194.4,5840.1,354.3
BE22,2021,Prov. Limburg (BE),2,BE,Belgium,0,31306.0,35300.0,8448.1,27987.0,332.2,4823.4,4145.8,2102.6,6247.1,5496.1,751.0,7625.3,669.1,2849.1,4107.1,6857.0,6455.8,401.2
BE22,2022,Prov. Limburg (BE),2,BE,Belgium,0,34911.0,39100.0,9535.7,31483.0,387.8,5698.1,4900.5,2351.9,6894.5,6140.0,754.5,8602.4,730.2,3305.5,4566.7,7548.7,7042.7,506.0
